month,day,name_ko,name_en,scientific_name,flower_id,meaning_ko,source_url,editorial_note
5,18,옥슬립 앵초,Oxlip,,,첫사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '흰앵초'
5,19,아리스타타,Aristata,,,아름다움의 소유자,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 두 표가 갈린다. 순천만은 아이리스, 로얄플라워는 아리스타타다. Aristata 는 종소명일 뿐이라 어느 식물인지 특정되지 않는다"
5,20,괭이밥,Wood Sorrel,,,빛나는 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,21,담홍색 참제비고깔,Larkspur,,delphinium,자유,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '제비고깔'. 도감 연결: 4월 19일과 같은 판단
5,22,귀고리꽃,Ear Drops,,,열렬한 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,23,풀의 싹,Leaf Buds,,,첫사랑의 추억,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,24,헬리오토로프,Heliotrope,,,사랑이여 영원하라,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Heliotorope' → 'Heliotrope'
5,25,삼색제비꽃,Pansy,,pansy,순애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '사랑이여 영원하라'
5,26,올리브나무,Olive,,,평화,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,27,데이지,Daisy,,daisy,순수한 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,28,박하,Mint,,,미덕,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,29,토끼풀,Clover,,,쾌활,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
5,30,보랏빛 라일락,Lilac,,,사랑의 싹이 트다,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '보라색라일락' · 꽃말 '사랑이 싹'
5,31,무릇,,Scilla,,강한 자제력,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,1,장미,Maiden's Blush Rose,,rose-red,나의 마음 그대만이 아네,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Madien Blush Rose' → 'Maiden's Blush Rose'. 순천만 표 표기 — 꽃말 '나의마음은 그대만이 아네'
6,2,빨강 매발톱꽃,Columbine,,,솔직,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,3,아마,Flax,,,감사,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Plax' → 'Flax'
6,4,장미,Damask Rose,,rose-red,아름답게 빛나는 얼굴 모습,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Damaskrose' → 'Damask Rose'. 순천만 표 표기 — 꽃말 '아름답게 빛나는 얼굴'
6,5,메리골드,Marigold,,marigold,가련한 애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '가엾은 애정'. 도감 연결: 카탈로그 marigold 는 만수국(Tagetes erecta)이지만 서양 꽃말 전통의 marigold 는 대개 금잔화(Calendula)다. flowers.csv 가 이미 기록해 둔 혼동이라 연결하되 여기 남긴다 — 같은 표의 8월 24일이 '금잔화 Calendula' 를 따로 세우고 있다 seed-v6: 그 8월 24일 행은 이제 카탈로그 calendula 로 이어졌다.
6,6,노랑 붓꽃,Yellow Water Flag,,iris,믿는 자의 행복,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '가엾은 애정'. 도감 연결: 노랑붓꽃으로 적힌 Yellow Water Flag 는 노랑꽃창포(Iris pseudacorus)다. flowers.csv 가 백합 문장 설로 이미 이 종을 iris 에 두고 있어 그대로 연결했다
6,7,슈미트티아나,Schmidtiana,,,사모하는 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,8,재스민,Jasmine,,jasmine,사랑스러움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '쟈스민'
6,9,스위트피,Sweet Pea,,sweet-pea,우아한 추억,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1. 도감 연결: 꽃말(우아한 추억)이 하나코토바의 「優しい思い出」와 같다
6,10,수염패랭이꽃,Sweet William,,,의협심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,11,중국패모,,Fritillaria thunbergii,,위엄,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Fritillaria Thunbergii' → 'Fritillaria thunbergii'. 순천만 표 표기 — 이름 '패모'
6,12,레제다 오도라타,,Reseda odorata,,매력,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Reseda Odorata' → 'Reseda odorata'. 순천만 표 표기 — 이름 '레제다오도라'
6,13,디기탈리스,Fox Glove,,,가슴속의 생각,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 표기 교정: 로얄플라워의 '가슴 속의 생가'는 '생각'의 오타로 보여 순천만 표기를 따랐다. 순천만 표 표기 — 꽃말 '가슴속의 생각'
6,14,뚜껑별꽃,,Anagallis,,추상,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '별꽃' · 꽃말 '추억'
6,15,카네이션,Carnation,,carnation,정열,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,16,튜베로즈,Tuberose,,,위험한 쾌락,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Tube Rose' → 'Tuberose'. 순천만 표 표기 — 이름 '투베로즈'. birth-v2: 표기 교정: 원표 '튜베 로즈'. 통용 표기는 띄어쓰기 없는 '튜베로즈'다(docs/birth-stories-research-2.md §이름 표기)
6,17,토끼풀,Clover,,,감화,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,18,백리향,Thyme,,,용기,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,19,장미,Sweet Brier,,rose-red,사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,20,꼬리풀,Speedwell,,,달성,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,21,달맞이꽃,Evening Primrose,,,자유스러운 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,22,가막살나무,,Viburnum,,사랑은 죽음보다 강하다,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Vihurnum' → 'Viburnum'. 순천만 표 표기 — 이름 '기막살이나무' · 꽃말 '사랑은 죽음'
6,23,접시꽃,Holly Hock,,,열렬한 연애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,24,버베나,Garden Verbena,,,가족의 화합,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '버네나'
6,25,나팔꽃,Morning Glory,,,덧없는 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,26,흰 라일락,Lilac,,,아름다운 맹세,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '라일락'
6,27,시계꽃,Passion Flower,,,성스러운 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
6,28,제라늄,Geranium,,geranium,그대가 있기에 행복이 있네,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '그대가 있기에 행복이있다.'. 도감 연결: 꽃말(그대가 있기에 행복이 있네)이 하나코토바의 赤いゼラニウム「君ありて幸福」와 같다
6,29,빨강 제라늄,Geranium,,geranium,그대가 있어 사랑이 있네,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '그대가 있기에 사랑이있네'. 도감 연결: 6월 28일과 같은 꽃
6,30,인동,Honey Suckle,,,사랑의 인연,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,1,단양쑥부쟁이,,,,태만,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '쑥부쟁이'. birth-v2: 영문명 삭제: 원표의 'Fig Marigold'는 아이스플랜트속(Mesembryanthemum)이라 국명 단양쑥부쟁이(Aster altaicus var. uchiyamae)와 과가 아예 다르다. 이 한국 특산 변종에는 통용되는 영문명이 없어 지어내지 않고 칸을 비웠다. 화면 표기는 국명 기준이라 칸을 비웠다(docs/birth-stories-research-3.md §5 종 동정 함정)
7,2,금어초,Snap Dragon,,,욕망,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,3,흰색 양귀비,,Papaver,,망각,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,4,자목련,Lily Magnolia,,magnolia,자연애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 도감 연결: 자목련(Magnolia liliiflora)은 카탈로그 magnolia(M. kobus)와 종이 다르다. 같은 목련속이라 연결하되 종 차이를 여기 남긴다
7,5,라벤더,Lavender,,lavender,풍부한 향기,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Lavendar' → 'Lavender'. 순천만 표 표기 — 이름 '빅토리오라벤더'
7,6,해바라기,Sun Flower,,sunflower,애모,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,7,서양까치밥나무,Goose Berry,,,예상,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '까치밥나무'. birth-v2: 이름 교정: 원표 '서양까지밥나무'는 오탈자다. Ribes uva-crispa 의 국명은 '서양까치밥나무'(구스베리)다(docs/birth-photos-research-2.md 7/7)
7,8,버드푸트,Birdfoot,,,다시 만날 날까지,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '버드푸드'
7,9,아이비 제라늄,Ivyleaved Geranium,,geranium,진실한 애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1. 도감 연결: 아이비 제라늄(Pelargonium peltatum)은 카탈로그 geranium(P. × hortorum)과 종이 다르되 같은 Pelargonium 속이다 — 붓꽃속 3행과 같은 처리
7,10,초롱꽃,Canterbury Bell,,,감사,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Canterbery Bell' → 'Canterbury Bell'
7,11,아스포델,Asphodel,,,나는 당신의 것,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,12,좁은잎배풍등,,Solanum,,참을 수 없어,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1. birth-v2: 이름 교정: 원표 '좁은입배풍동'은 오탈자다. Solanum japonense 의 국명은 '좁은잎배풍등'이다(docs/birth-photos-research-2.md 7/12)
7,13,잡초의 꽃,Flower of Grass,,,실제적인 사람,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '잡초꽃'
7,14,플록스,,Phlox,,온화,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,15,들장미,Austrian Briar Rose,,rose-red,사랑스러움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '장미'
7,16,비단향꽃무,Stock,,stock,영원한 아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '비단향꽃나무'. 도감 연결: 5월 6일과 같은 꽃
7,17,흰색장미,White Rose,,rose-red,존경,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,18,이끼 장미,Moss Rose,,rose-red,가련함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '가련'. 도감 연결: 이끼장미(Moss Rose)는 Rosa centifolia 의 이끼 품종이다. 카탈로그 rose-red 는 절화 교잡 장미(Rosa hybrida)라 품종이 다르다
7,19,백부자,Aconite,,,아름답게 빛나다,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,20,가지,Egg Plant,,,진실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,21,노랑장미,Yellow Rose,,rose-red,아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,22,패랭이꽃,Superb Pink,,,사모,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 도감 비연결: 패랭이꽃(Dianthus superbus)은 카네이션(D. caryophyllus)과 같은 속이지만 한국어에서 서로 다른 꽃이다
7,23,장미,York & Lancaster Rose,,rose-red,아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '온화한 마음'
7,24,연령초,,Trillium,,그윽한 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Trillum' → 'Trillium'
7,25,말오줌나무,Elder-Tree,,,열심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,26,향쑥,Wormwood,,,평화,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Wornwood' → 'Wormwood'
7,27,제라늄,Geranium,,geranium,진실한 애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1. 도감 연결: 4월 24일과 같은 꽃
7,28,패랭이꽃,,Dianthus superbus,,언제나 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Dianthos Superbus' → 'Dianthus superbus'. 순천만 표 표기 — 꽃말 '언제나 사랑해'. 도감 비연결: 7월 22일과 같은 패랭이꽃이다. 같은 표가 한 꽃을 두 날에 배치한 사례
7,29,선인장,Cactus,,,불타는 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
7,30,서양종 보리수,"Lime Tree, Linden",,,부부애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 영문명 철자 교정: 원문 'Line Tree, Linden' → 'Lime Tree, Linden'. 순천만 표 표기 — 이름 '보리수'"
7,31,호박,Pumpkin,,,광대함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,1,빨강 양귀비,,Papaver,corn-poppy,위로,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 도감 연결: 표에 종 구분 없이 Papaver 로만 적혀 있다. 빅토리아 꽃말 전통의 붉은 양귀비는 개양귀비(P. rhoeas)라 카탈로그 corn-poppy 에 연결했다. 같은 표 7월 3일 흰색 양귀비는 종을 특정할 수 없어 연결하지 않았다
8,2,수레국화,Corn Flower,,cornflower,행복,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1. 도감 연결: 3월 5일과 같은 꽃이며 두 날의 꽃말도 행복감·행복으로 같다
8,3,수박풀,Flower of an Hour,,,아가씨의 아름다운 자태,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,4,옥수수,Corn,,,재보,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 원문은 꽃말을 '재보(財寶)' 로 적는다. 표 안에서 한자를 병기한 유일한 칸이라 한글만 남겼다
8,5,엘리카,Heath,,,고독,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,6,능소화,Trumpet Flower,,,명예,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,7,석류,Pomegranate,,,원숙한 아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Pomagranate' → 'Pomegranate'
8,8,진달래,Azalea,,,사랑의 희열,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '사랑의 기쁨'
8,9,시스터스,,Cistus,,인기,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 두 표가 갈린다. 순천만은 스타티스(Limonium), 로얄플라워는 시스터스다. 영문명 Cistus 가 있는 쪽을 대표로 삼았다"
8,10,이끼,Moss,,,모성애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,11,빨강무늬제라늄,Geranium Zonal,,geranium,위안,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 순천만 표 표기 — 이름 '제라늄'. 도감 연결: Geranium Zonal 은 카탈로그 geranium 의 기준 종(Pelargonium × hortorum, zonal geranium)과 정확히 같다"
8,12,협죽도,Oleander,,,위험,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,13,골든 로드,Golden Rod,,,경계,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,14,저먼더,Wall Germander,,,경애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '저먼도'
8,15,해바라기,Sun Flower,,sunflower,광휘,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '아름다운 빛'
8,16,타마린드,,Tamarindus,,사치,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '타미린드'
8,17,튤립나무,Tulip-Tree,,,전원의 행복,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 도감 비연결: 튤립나무(Liriodendron tulipifera)는 튤립이 아니다
8,18,접시꽃,Holly Hock,,,열렬한 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,19,로사 캠피온,Rose Campion,,,성실,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Rosa Campion' → 'Rose Campion'
8,20,프리지아,,Freesia,freesia,순결,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,21,짚신나물,Agrimony,,,감사,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,22,스피리아,,Spiraea,,노력,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 학명 철자 교정: 원문 'Sprirea' → 'Spiraea'. 동정 불확실: Spiraea 의 국명은 조팝나무이고, 같은 표 10월 13일이 조팝나무로 적혀 있다. 이 행만 음차 '스피리아' 로 남아 있어 순천만은 조팝나무로 적었다"
8,23,서양종 보리수,"Lime Tree, Linden",,,부부애,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '보리수'
8,24,금잔화,,Calendula,calendula,이별의 슬픔,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1. 도감 연결(seed-v6): 정식 도감에 금잔화(Calendula officinalis)가 들어와 이었다 — 이 행이 marigold(만수국, Tagetes erecta)와 갈라 두었던 그 꽃이다. 꽃말(이별의 슬픔)은 하나코토바 金盞花「別れの悲しみ」와 같다"
8,25,안스륨,Flaming Flower,,,사랑에 번민하는 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,26,하이포시스 오리어,,Hypoxis aurea,,빛을 찾다,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Hypoxis Aurea' → 'Hypoxis aurea'
8,27,고비,,Osmunda,,몽상,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Osumunda' → 'Osmunda'
8,28,에린지움,,Eryngium,,비밀스런 애정,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,29,꽃담배,Flowering Tobacco Plant,,,그대 있어 외롭지 않네,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 철자 교정: 원문 'Flowering Tabacco Plant' → 'Flowering Tobacco Plant'
8,30,저먼더,Wall Germander,,,담백,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
8,31,토끼풀,Clover,,,약속,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,1,호랑이꽃,Tiger Flower,,,나를 사랑해 주세요,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,2,멕시칸 아이비,,Cobaea,,변화,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '멕사칸아이비'
9,3,마거리트,Marguerite,,,마음속에 감춘 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 도감 비연결: 마거리트(Argyranthemum frutescens)는 카탈로그 daisy(Bellis perennis)와 속이 다르다
9,4,뱀무,,Geum,,만족된 사랑,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,5,느릅나무,Elm,,,신뢰,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 꽃말 '믿음'
9,6,한련,Nasturtium,,,애국심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 영문명 Nasturtium 은 물냉이속 학명이기도 하지만 한련은 Tropaeolum 이다. 학명 칸은 비워 두었다
9,7,오렌지,Orange,,,새색시의 기쁨,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,8,갓,Mustard,,,무관심,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,9,갯개미취,Sea Aster,,,추억,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 표기 교정: 국명은 '갯개미취'(Aster tripolium)다. 로얄플라워의 '갓개매취'는 오타로 보여 순천만 표기를 따랐다. 순천만 표 표기 — 이름 '갯개미취'. 도감 비연결: 갯개미취(Aster tripolium)에 붙은 Michaelmas Daisy 의 daisy 도 Bellis 가 아니다. birth-v2: 영문명 교정: 원표의 'Michaelmas Daisy'는 보통 정원 아스터(Symphyotrichum novi-belgii)를 가리켜, 이 행의 국명 갯개미취(Tripolium pannonicum)와 다른 식물이다. 화면 표기는 국명 기준이라 'Michaelmas Daisy' → 'Sea Aster'(docs/birth-stories-research-3.md §5 종 동정 함정)"
9,10,흰색 과꽃,China Aster,,aster,믿는 마음,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '과꽃'. 도감 연결: 꽃말(믿는 마음)이 하나코토바의 白いエゾギク「私を信じてください」와 같다
9,11,알로에,Aloe,,,꽃도 잎새도,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,12,클레마티스,,Clematis,,마음의 아름다움,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,13,버드나무,Weeping Willow,,,솔직,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,14,마르멜로,Quince,,,유혹,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,"birth-v1: 두 표가 갈린다. 순천만은 모과, 로얄플라워는 마르멜로다. 영문명 Quince 는 마르멜로(Cydonia oblonga)이고 모과는 Chaenomeles sinensis 라 같은 꽃이 아니다"
9,15,다알리아,,Dahlia,dahlia,화려함,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1. 도감 연결: 표가 학명 Dahlia 를 적어 두었다
9,16,용담,,Gentiana,,슬픈 그대가 좋아,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 학명 철자 교정: 원문 'Gentina' → 'Gentiana'. 순천만 표 표기 — 꽃말 '정의'
9,17,에리카,Heath,,,고독,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,18,엉겅퀴,Thistle,,,엄격,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '지느러미엉겅퀴'
9,19,사초,,Carex,,자중,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1
9,20,로즈메리,Rosemary,,,나를 생각해요,https://www.xn--oi2bpqy92ashbd12b.kr/bbs/content.php?co_id=flower_02,birth-v1: 순천만 표 표기 — 이름 '로즈마리' · 꽃말 '나를 사랑해요'
